ROCK;IJK;XC;YC;ZC;XINC;YINC;ZINC;XMORIG;YMORIG;ZMORIG;NX;NY;NZ;DENSITY;AU;CU
8;244817;8053.75;6653.75;297.1833705;12.5;12.5;9.84303893;7410;6010;77.10489;95;95;50;1.75;1.42;0.13
6;244818;8053.75;6653.75;313.8860445;12.5;12.5;1.43769101;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;244818;8053.75;6653.75;306.9745721;12.5;12.5;9.73936411;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;244819;8053.75;6653.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;3.08;0.22
6;244820;8053.75;6653.75;327.7254745;12.5;12.5;1.24116907;7410;6010;77.10489;95;95;50;2.01;5.39;0.33
8;244866;8053.75;6666.25;287.8412127;12.5;12.5;3.52735457;7410;6010;77.10489;95;95;50;1.75;1.42;0.1
8;244867;8053.75;6666.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;1.75;0;0.09
6;244868;8053.75;6666.25;311.5497491;12.5;12.5;6.11028175;7410;6010;77.10489;95;95;50;2.01;0.77;0.21
8;244868;8053.75;6666.25;303.3213102;12.5;12.5;2.4328403;7410;6010;77.10489;95;95;50;1.75;0.77;0.21
6;244869;8053.75;6666.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.61;0.34
6;244870;8053.75;6666.25;328.3253784;12.5;12.5;2.44097673;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;248971;8066.25;6503.75;344.3222836;12.5;12.5;0.56032973;7410;6010;77.10489;95;95;50;1.75;0;0.01
6;248971;8066.25;6503.75;343.5565917;12.5;12.5;0.97105418;7410;6010;77.10489;95;95;50;2.01;0;0.01
6;248971;8066.25;6503.75;348.3536693;12.5;12.5;7.50244151;7410;6010;77.10489;95;95;50;2.01;0;0.01
6;248972;8066.25;6503.75;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.4;0.01
6;248973;8066.25;6503.75;369.7718736;12.5;12.5;10.33396713;7410;6010;77.10489;95;95;50;2.01;0.77;0.37
8;249020;8066.25;6516.25;339.338983;12.5;12.5;0.531814;7410;6010;77.10489;95;95;50;1.75;0;0.01
6;249020;8066.25;6516.25;338.6888052;12.5;12.5;0.7685416;7410;6010;77.10489;95;95;50;2.01;0;0.01
8;249021;8066.25;6516.25;340.4802765;12.5;12.5;1.75077301;7410;6010;77.10489;95;95;50;1.75;1.4;0.15
6;249021;8066.25;6516.25;346.7302765;12.5;12.5;10.74922699;7410;6010;77.10489;95;95;50;2.01;1.4;0.15
6;249022;8066.25;6516.25;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.4;0.08
6;249023;8066.25;6516.25;367.3442522;12.5;12.5;5.47872438;7410;6010;77.10489;95;95;50;2.01;1.05;0.18
8;249070;8066.25;6528.75;338.5586597;12.5;12.5;2.09246063;7410;6010;77.10489;95;95;50;1.75;0;0.014
8;249070;8066.25;6528.75;335.8736353;12.5;12.5;3.27758807;7410;6010;77.10489;95;95;50;1.75;0;0.014
8;249071;8066.25;6528.75;339.9575613;12.5;12.5;0.70534264;7410;6010;77.10489;95;95;50;1.75;0.91;0.1
6;249071;8066.25;6528.75;346.2075613;12.5;12.5;11.79465736;7410;6010;77.10489;95;95;50;2.01;0.91;0.1
6;249072;8066.25;6528.75;357.7725276;12.5;12.5;11.3352752;7410;6010;77.10489;95;95;50;2.01;1.05;0.07
8;249119;8066.25;6541.25;326.8417741;12.5;12.5;0.52623175;7410;6010;77.10489;95;95;50;1.75;0;0.0145
8;249120;8066.25;6541.25;338.7726026;12.5;12.5;0.2629092;7410;6010;77.10489;95;95;50;1.75;1.41;0.13
6;249120;8066.25;6541.25;339.2544736;12.5;12.5;0.70083282;7410;6010;77.10489;95;95;50;2.01;1.41;0.13
8;249120;8066.25;6541.25;332.873019;12.5;12.5;11.53625797;7410;6010;77.10489;95;95;50;1.75;1.41;0.13
6;249121;8066.25;6541.25;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.17;0.05
6;249122;8066.25;6541.25;354.5457538;12.5;12.5;4.88172751;7410;6010;77.10489;95;95;50;2.01;0.49;0.06
8;249169;8066.25;6553.75;321.729234;12.5;12.5;10.75131197;7410;6010;77.10489;95;95;50;1.75;1.41;0.1
8;249170;8066.25;6553.75;333.4786154;12.5;12.5;0.36046984;7410;6010;77.10489;95;95;50;1.75;2.45;0.19
6;249170;8066.25;6553.75;336.6318702;12.5;12.5;5.9460397;7410;6010;77.10489;95;95;50;2.01;2.45;0.19
8;249170;8066.25;6553.75;330.2016352;12.5;12.5;6.19349047;7410;6010;77.10489;95;95;50;1.75;2.45;0.19
6;249171;8066.25;6553.75;345.6664301;12.5;12.5;12.12308011;7410;6010;77.10489;95;95;50;2.01;0.98;0.09
8;249218;8066.25;6566.25;309.4575714;12.5;12.5;10.29463721;7410;6010;77.10489;95;95;50;1.75;0.79;0.09
8;249219;8066.25;6566.25;320.2941974;12.5;12.5;2.8035928;7410;6010;77.10489;95;95;50;1.75;0.79;0.09
6;249219;8066.25;6566.25;324.4004419;12.5;12.5;5.40889617;7410;6010;77.10489;95;95;50;2.01;0.79;0.09
8;249219;8066.25;6566.25;316.7486455;12.5;12.5;4.28751103;7410;6010;77.10489;95;95;50;1.75;0.79;0.09
6;249220;8066.25;6566.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.7;0.07
6;249221;8066.25;6566.25;343.0437355;12.5;12.5;6.87769109;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;249267;8066.25;6578.75;296.2483908;12.5;12.5;11.71299843;7410;6010;77.10489;95;95;50;1.75;0.79;0.09
8;249268;8066.25;6578.75;308.5933748;12.5;12.5;4.91365868;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
6;249268;8066.25;6578.75;312.8275471;12.5;12.5;3.55468582;7410;6010;77.10489;95;95;50;2.01;0.3;0.05
8;249268;8066.25;6578.75;304.1207178;12.5;12.5;4.03165549;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
6;249269;8066.25;6578.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.47;0.26
6;249270;8066.25;6578.75;332.0974467;12.5;12.5;9.98511341;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;249316;8066.25;6591.25;286.720718;12.5;12.5;5.76834408;7410;6010;77.10489;95;95;50;1.75;1.33;0.14
8;249317;8066.25;6591.25;301.1218059;12.5;12.5;1.96616821;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
8;249317;8066.25;6591.25;294.8718059;12.5;12.5;10.53383179;7410;6010;77.10489;95;95;50;1.75;0.3;0.05
8;249318;8066.25;6591.25;302.1393087;12.5;12.5;0.06883744;7410;6010;77.10489;95;95;50;1.75;0;0.26
6;249318;8066.25;6591.25;308.3893087;12.5;12.5;12.43116256;7410;6010;77.10489;95;95;50;2.01;0;0.26
6;249319;8066.25;6591.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.05;0.1
6;249320;8066.25;6591.25;329.3842741;12.5;12.5;4.5587682;7410;6010;77.10489;95;95;50;2.01;1.4;0.07
8;249366;8066.25;6603.75;286.1543882;12.5;12.5;6.90100358;7410;6010;77.10489;95;95;50;1.75;0.09;0.05
6;249367;8066.25;6603.75;299.479323;12.5;12.5;5.25113392;7410;6010;77.10489;95;95;50;2.01;0;0
8;249367;8066.25;6603.75;293.0383196;12.5;12.5;6.86685911;7410;6010;77.10489;95;95;50;1.75;0;0
6;249368;8066.25;6603.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.05;0.1
6;249369;8066.25;6603.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.4;0.07
6;249370;8066.25;6603.75;328.3811313;12.5;12.5;2.55248252;7410;6010;77.10489;95;95;50;2.01;1.19;0.1
8;249416;8066.25;6616.25;286.2236439;12.5;12.5;6.76249229;7410;6010;77.10489;95;95;50;1.75;0.48;0.03
6;249417;8066.25;6616.25;297.9938837;12.5;12.5;8.22201269;7410;6010;77.10489;95;95;50;2.01;0;0
8;249417;8066.25;6616.25;291.2410187;12.5;12.5;3.27225733;7410;6010;77.10489;95;95;50;1.75;0;0
6;249418;8066.25;6616.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.89;0.3
6;249419;8066.25;6616.25;319.154615;12.5;12.5;9.09945007;7410;6010;77.10489;95;95;50;2.01;1.47;0.12
8;249466;8066.25;6628.75;286.5183212;12.5;12.5;6.17313757;7410;6010;77.10489;95;95;50;1.75;0.56;0.07
6;249467;8066.25;6628.75;298.3024691;12.5;12.5;7.60484174;7410;6010;77.10489;95;95;50;2.01;17.29;1.31
8;249467;8066.25;6628.75;291.362393;12.5;12.5;3.51500598;7410;6010;77.10489;95;95;50;1.75;17.29;1.31
6;249468;8066.25;6628.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;249469;8066.25;6628.75;314.672696;12.5;12.5;0.135612;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;249516;8066.25;6641.25;287.3995882;12.5;12.5;4.41060362;7410;6010;77.10489;95;95;50;1.75;26.88;0.07
6;249517;8066.25;6641.25;300.4855368;12.5;12.5;3.23870637;7410;6010;77.10489;95;95;50;2.01;10.99;0.14
8;249517;8066.25;6641.25;293.3755985;12.5;12.5;7.541417;7410;6010;77.10489;95;95;50;1.75;10.99;0.14
6;249518;8066.25;6641.25;306.9653667;12.5;12.5;9.72095347;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;249566;8066.25;6653.75;287.6384683;12.5;12.5;3.93284348;7410;6010;77.10489;95;95;50;1.75;1.61;2.29
6;249567;8066.25;6653.75;301.7439906;12.5;12.5;0.72179879;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;249567;8066.25;6653.75;294.5597956;12.5;12.5;9.90981118;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;249568;8066.25;6653.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.03
6;249569;8066.25;6653.75;315.3092794;12.5;12.5;1.40877878;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;249616;8066.25;6666.25;289.1145974;12.5;12.5;0.98058519;7410;6010;77.10489;95;95;50;1.75;1.42;0.1
8;249617;8066.25;6666.25;293.8059404;12.5;12.5;8.40210085;7410;6010;77.10489;95;95;50;1.75;0;0.09
6;249618;8066.25;6666.25;312.2304517;12.5;12.5;4.7488767;7410;6010;77.10489;95;95;50;2.01;3.08;0.21
6;249619;8066.25;6666.25;316.5414443;12.5;12.5;3.87310853;7410;6010;77.10489;95;95;50;2.01;0;0.34
8;253671;8078.75;6491.25;348.839086;12.5;12.5;0.17969386;7410;6010;77.10489;95;95;50;1.75;0;0.01
8;253721;8078.75;6503.75;344.2546455;12.5;12.5;1.10120288;7410;6010;77.10489;95;95;50;1.75;0;0.01
8;253770;8078.75;6516.25;339.5092017;12.5;12.5;0.1913766;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;253770;8078.75;6516.25;336.4186674;12.5;12.5;5.98969197;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;253771;8078.75;6516.25;340.8380689;12.5;12.5;2.46635774;7410;6010;77.10489;95;95;50;1.75;1.4;0.15
6;253771;8078.75;6516.25;347.0880689;12.5;12.5;10.03364226;7410;6010;77.10489;95;95;50;2.01;1.4;0.15
6;253772;8078.75;6516.25;358.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.7;0.08
6;253773;8078.75;6516.25;365.3318084;12.5;12.5;1.4538368;7410;6010;77.10489;95;95;50;2.01;1.4;0.09
8;253820;8078.75;6528.75;337.4704485;12.5;12.5;4.26888311;7410;6010;77.10489;95;95;50;1.75;0;0.014
6;253820;8078.75;6528.75;334.7323992;12.5;12.5;1.20721536;7410;6010;77.10489;95;95;50;2.01;0;0.014
8;253821;8078.75;6528.75;339.9593376;12.5;12.5;0.70889528;7410;6010;77.10489;95;95;50;1.75;0.63;0.02
6;253821;8078.75;6528.75;346.2093376;12.5;12.5;11.79110472;7410;6010;77.10489;95;95;50;2.01;0.63;0.02
6;253822;8078.75;6528.75;355.9676106;12.5;12.5;7.72544128;7410;6010;77.10489;95;95;50;2.01;0.56;0.07
8;253870;8078.75;6541.25;337.1684734;12.5;12.5;2.25452286;7410;6010;77.10489;95;95;50;1.75;1.41;0.13
6;253870;8078.75;6541.25;338.9503124;12.5;12.5;1.30915517;7410;6010;77.10489;95;95;50;2.01;1.41;0.13
8;253870;8078.75;6541.25;332.3225891;12.5;12.5;7.43724572;7410;6010;77.10489;95;95;50;1.75;1.41;0.13
6;253871;8078.75;6541.25;345.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.7;0.07
6;253872;8078.75;6541.25;353.096098;12.5;12.5;1.98241602;7410;6010;77.10489;95;95;50;2.01;2.45;0.16
8;253919;8078.75;6553.75;322.7489343;12.5;12.5;8.71191148;7410;6010;77.10489;95;95;50;1.75;1.41;0.1
8;253920;8078.75;6553.75;329.8809735;12.5;12.5;2.52108513;7410;6010;77.10489;95;95;50;1.75;2.38;0.19
6;253920;8078.75;6553.75;335.373203;12.5;12.5;8.46337395;7410;6010;77.10489;95;95;50;2.01;2.38;0.19
8;253920;8078.75;6553.75;327.8626605;12.5;12.5;1.51554093;7410;6010;77.10489;95;95;50;1.75;2.38;0.19
6;253921;8078.75;6553.75;344.4060298;12.5;12.5;9.6022796;7410;6010;77.10489;95;95;50;2.01;0.98;0.09
8;253968;8078.75;6566.25;309.7172757;12.5;12.5;9.77522853;7410;6010;77.10489;95;95;50;1.75;1.47;0.09
6;253968;8078.75;6566.25;304.3375003;12.5;12.5;0.98432242;7410;6010;77.10489;95;95;50;2.01;1.47;0.09
8;253969;8078.75;6566.25;314.83215;12.5;12.5;0.45451994;7410;6010;77.10489;95;95;50;1.75;2.38;0.19
6;253969;8078.75;6566.25;321.08215;12.5;12.5;12.04548006;7410;6010;77.10489;95;95;50;2.01;2.38;0.19
6;253970;8078.75;6566.25;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.7;0.07
6;253971;8078.75;6566.25;340.8288655;12.5;12.5;2.44795099;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;254016;8078.75;6578.75;287.8264334;12.5;12.5;3.5569132;7410;6010;77.10489;95;95;50;1.75;2.1;0.17
8;254017;8078.75;6578.75;296.0599789;12.5;12.5;9.53208276;7410;6010;77.10489;95;95;50;1.75;2.52;0.19
6;254017;8078.75;6578.75;301.4654551;12.5;12.5;1.27886976;7410;6010;77.10489;95;95;50;2.01;2.52;0.19
8;254017;8078.75;6578.75;290.4494137;12.5;12.5;1.68904748;7410;6010;77.10489;95;95;50;1.75;2.52;0.19
6;254018;8078.75;6578.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.45;0.21
6;254019;8078.75;6578.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.02
6;254020;8078.75;6578.75;329.0835752;12.5;12.5;3.95737038;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;254065;8078.75;6591.25;275.8720244;12.5;12.5;2.46573118;7410;6010;77.10489;95;95;50;1.75;0.34;0.05
8;254066;8078.75;6591.25;289.115921;12.5;12.5;0.97793806;7410;6010;77.10489;95;95;50;1.75;1.4;0.02
8;254066;8078.75;6591.25;282.865921;12.5;12.5;11.52206194;7410;6010;77.10489;95;95;50;1.75;1.4;0.02
8;254067;8078.75;6591.25;291.0930694;12.5;12.5;2.97635879;7410;6010;77.10489;95;95;50;1.75;0;0.12
6;254067;8078.75;6591.25;297.3430694;12.5;12.5;9.52364121;7410;6010;77.10489;95;95;50;2.01;0;0.12
6;254068;8078.75;6591.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.02
6;254069;8078.75;6591.25;319.1970781;12.5;12.5;9.18437613;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;254115;8078.75;6603.75;274.8508;12.5;12.5;4.50817992;7410;6010;77.10489;95;95;50;1.75;0;0.005
8;254116;8078.75;6603.75;287.7027537;12.5;12.5;0.09587308;7410;6010;77.10489;95;95;50;1.75;1.4;0.29
6;254116;8078.75;6603.75;288.6777901;12.5;12.5;1.85419977;7410;6010;77.10489;95;95;50;2.01;1.4;0.29
8;254116;8078.75;6603.75;282.3798536;12.5;12.5;10.54992715;7410;6010;77.10489;95;95;50;1.75;1.4;0.29
6;254117;8078.75;6603.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.24;0.06
6;254118;8078.75;6603.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0;0.23
6;254119;8078.75;6603.75;317.2522006;12.5;12.5;5.29462127;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;254165;8078.75;6616.25;274.610872;12.5;12.5;4.9880361;7410;6010;77.10489;95;95;50;1.75;0.09;0.03
6;254166;8078.75;6616.25;288.2323035;12.5;12.5;2.74517297;7410;6010;77.10489;95;95;50;2.01;0.48;0.03
8;254166;8078.75;6616.25;281.6951809;12.5;12.5;9.18058172;7410;6010;77.10489;95;95;50;1.75;0.48;0.03
6;254167;8078.75;6616.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.59;2.1
6;254168;8078.75;6616.25;307.9414816;12.5;12.5;11.6731832;7410;6010;77.10489;95;95;50;2.01;0;0.11
8;254215;8078.75;6628.75;275.7933453;12.5;12.5;2.62308945;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;254216;8078.75;6628.75;288.8506694;12.5;12.5;1.50844122;7410;6010;77.10489;95;95;50;2.01;0.56;0.07
8;254216;8078.75;6628.75;282.5955902;12.5;12.5;10.98140048;7410;6010;77.10489;95;95;50;1.75;0.56;0.07
6;254217;8078.75;6628.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;17.29;1.31
6;254218;8078.75;6628.75;302.7774722;12.5;12.5;1.34516446;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;254266;8078.75;6641.25;283.8911409;12.5;12.5;11.42749811;7410;6010;77.10489;95;95;50;1.75;26.88;0.07
6;254267;8078.75;6641.25;296.8734976;12.5;12.5;10.46278491;7410;6010;77.10489;95;95;50;2.01;1.61;0.14
8;254267;8078.75;6641.25;290.3335621;12.5;12.5;1.45734428;7410;6010;77.10489;95;95;50;1.75;1.61;0.14
6;254268;8078.75;6641.25;302.5217758;12.5;12.5;0.83377155;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;254316;8078.75;6653.75;285.3765629;12.5;12.5;8.45665424;7410;6010;77.10489;95;95;50;1.75;1.61;2.29
6;254317;8078.75;6653.75;298.1584776;12.5;12.5;7.89282486;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;254317;8078.75;6653.75;291.3012736;12.5;12.5;3.39276716;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;254318;8078.75;6653.75;304.9983469;12.5;12.5;5.78691381;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;258520;8091.25;6516.25;339.2200002;12.5;12.5;0.76977962;7410;6010;77.10489;95;95;50;1.75;0.02;0.02
8;258521;8091.25;6516.25;340.3738145;12.5;12.5;1.53784895;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;258570;8091.25;6528.75;336.3924393;12.5;12.5;3.97286596;7410;6010;77.10489;95;95;50;1.75;0.02;0.014
6;258619;8091.25;6541.25;327.0726109;12.5;12.5;0.06455826;7410;6010;77.10489;95;95;50;2.01;0.63;0.02
8;258620;8091.25;6541.25;330.6476686;12.5;12.5;5.93242887;7410;6010;77.10489;95;95;50;1.75;1.42;0.13
6;258620;8091.25;6541.25;327.3931721;12.5;12.5;0.57656415;7410;6010;77.10489;95;95;50;2.01;1.42;0.13
6;258620;8091.25;6541.25;336.6093865;12.5;12.5;5.99100699;7410;6010;77.10489;95;95;50;2.01;1.42;0.13
6;258621;8091.25;6541.25;344.3192123;12.5;12.5;9.4286445;7410;6010;77.10489;95;95;50;2.01;1.42;0.07
6;258668;8091.25;6553.75;309.9066703;12.5;12.5;9.39643936;7410;6010;77.10489;95;95;50;2.01;3.15;0.21
8;258669;8091.25;6553.75;320.0257881;12.5;12.5;3.00169528;7410;6010;77.10489;95;95;50;1.75;1.06;0.1
6;258669;8091.25;6553.75;316.5649152;12.5;12.5;3.92005042;7410;6010;77.10489;95;95;50;2.01;1.06;0.1
6;258669;8091.25;6553.75;324.3157629;12.5;12.5;5.5782543;7410;6010;77.10489;95;95;50;2.01;1.06;0.1
6;258670;8091.25;6553.75;333.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.38;0.19
6;258671;8091.25;6553.75;341.1150014;12.5;12.5;3.0202227;7410;6010;77.10489;95;95;50;2.01;0.7;0.09
6;258716;8091.25;6566.25;286.0853137;12.5;12.5;7.03915259;7410;6010;77.10489;95;95;50;2.01;1.26;0.17
6;258717;8091.25;6566.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;3.15;0.3
6;258718;8091.25;6566.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.84;0.09
6;258719;8091.25;6566.25;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.45;0.21
6;258720;8091.25;6566.25;329.7831949;12.5;12.5;5.35660974;7410;6010;77.10489;95;95;50;2.01;0;0.07
8;258766;8091.25;6578.75;288.9537788;12.5;12.5;1.3022225;7410;6010;77.10489;95;95;50;1.75;1.68;0.17
6;258766;8091.25;6578.75;283.6228575;12.5;12.5;9.35961995;7410;6010;77.10489;95;95;50;2.01;1.68;0.17
8;258767;8091.25;6578.75;289.9243828;12.5;12.5;0.63898553;7410;6010;77.10489;95;95;50;1.75;2.52;0.19
6;258767;8091.25;6578.75;296.1743828;12.5;12.5;11.86101447;7410;6010;77.10489;95;95;50;2.01;2.52;0.19
6;258768;8091.25;6578.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.45;0.21
6;258769;8091.25;6578.75;317.2024236;12.5;12.5;5.19506728;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;258815;8091.25;6591.25;273.648685;12.5;12.5;6.91241007;7410;6010;77.10489;95;95;50;1.75;0.34;0.05
8;258816;8091.25;6591.25;281.8500383;12.5;12.5;5.14650389;7410;6010;77.10489;95;95;50;1.75;0.03;0.02
6;258816;8091.25;6591.25;287.0140901;12.5;12.5;5.18159973;7410;6010;77.10489;95;95;50;2.01;0.03;0.02
8;258816;8091.25;6591.25;278.1908382;12.5;12.5;2.17189638;7410;6010;77.10489;95;95;50;1.75;0.03;0.02
6;258817;8091.25;6591.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.47;0.14
6;258818;8091.25;6591.25;307.1293186;12.5;12.5;10.04885718;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;258865;8091.25;6603.75;273.3147113;12.5;12.5;7.58035748;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;258866;8091.25;6603.75;285.5662939;12.5;12.5;8.07719229;7410;6010;77.10489;95;95;50;2.01;1.4;0.29
8;258866;8091.25;6603.75;279.2068409;12.5;12.5;4.20390186;7410;6010;77.10489;95;95;50;1.75;1.4;0.29
6;258867;8091.25;6603.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.1;0.06
6;258868;8091.25;6603.75;306.3914625;12.5;12.5;8.57314492;7410;6010;77.10489;95;95;50;2.01;2.59;0.23
8;258915;8091.25;6616.25;274.4678475;12.5;12.5;5.27408493;7410;6010;77.10489;95;95;50;1.75;0;0.03
6;258916;8091.25;6616.25;287.4157435;12.5;12.5;4.37829311;7410;6010;77.10489;95;95;50;2.01;2.1;0.12
8;258916;8091.25;6616.25;280.4982745;12.5;12.5;6.78676889;7410;6010;77.10489;95;95;50;1.75;2.1;0.12
6;258917;8091.25;6616.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;4.41;0.35
6;258918;8091.25;6616.25;305.1146245;12.5;12.5;6.0194689;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;258965;8091.25;6628.75;276.5058514;12.5;12.5;1.19807718;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;258966;8091.25;6628.75;282.9558005;12.5;12.5;11.70182103;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;258967;8091.25;6628.75;296.0337364;12.5;12.5;12.1423072;7410;6010;77.10489;95;95;50;2.01;4.06;0.02
6;258968;8091.25;6628.75;303.2656004;12.5;12.5;2.32142083;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;259016;8091.25;6641.25;284.374989;12.5;12.5;10.45980201;7410;6010;77.10489;95;95;50;1.75;1.16;0.12
6;259017;8091.25;6641.25;297.4976343;12.5;12.5;9.21451132;7410;6010;77.10489;95;95;50;2.01;4.06;0.32
8;259017;8091.25;6641.25;290.9162378;12.5;12.5;2.62269563;7410;6010;77.10489;95;95;50;1.75;4.06;0.32
6;259018;8091.25;6641.25;303.9676964;12.5;12.5;3.72561272;7410;6010;77.10489;95;95;50;2.01;1.61;0.1
8;259066;8091.25;6653.75;285.3565881;12.5;12.5;8.49660383;7410;6010;77.10489;95;95;50;1.75;4.06;0.13
6;259067;8091.25;6653.75;297.6470868;12.5;12.5;8.91560647;7410;6010;77.10489;95;95;50;2.01;4.34;0.18
8;259067;8091.25;6653.75;291.1912694;12.5;12.5;3.17275882;7410;6010;77.10489;95;95;50;1.75;4.34;0.18
6;259068;8091.25;6653.75;305.04452;12.5;12.5;5.8792599;7410;6010;77.10489;95;95;50;2.01;2.87;0.205
8;259116;8091.25;6666.25;289.5197393;12.5;12.5;0.17030136;7410;6010;77.10489;95;95;50;1.75;0.366;0.042
8;259117;8091.25;6666.25;290.912775;12.5;12.5;2.61577002;7410;6010;77.10489;95;95;50;1.75;1.19;0.11
6;263416;8103.75;6553.75;284.9151226;12.5;12.5;9.37953479;7410;6010;77.10489;95;95;50;2.01;2.17;0.23
6;263417;8103.75;6553.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.26;0.14
6;263418;8103.75;6553.75;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.24;0.21
6;263419;8103.75;6553.75;320.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.84;0.09
6;263420;8103.75;6553.75;330.0546024;12.5;12.5;5.89942471;7410;6010;77.10489;95;95;50;2.01;2.38;0.06
6;263465;8103.75;6566.25;276.142665;12.5;12.5;1.92444994;7410;6010;77.10489;95;95;50;2.01;0;0.01
6;263466;8103.75;6566.25;283.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.61;0.17
6;263467;8103.75;6566.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;3.15;0.3
6;263468;8103.75;6566.25;308.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.84;0.09
6;263469;8103.75;6566.25;317.9112878;12.5;12.5;6.61279567;7410;6010;77.10489;95;95;50;2.01;2.45;0.21
6;263515;8103.75;6578.75;275.7917682;12.5;12.5;2.62624365;7410;6010;77.10489;95;95;50;2.01;0.34;0.05
6;263516;8103.75;6578.75;283.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.68;0.17
